frame_idx,source_env,source_file,yolo_max_conf,detected_classes,status,vlm_response,latency_ms,usage_ratio
69,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings and drawings; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The focus should be on the clear areas of the image; which include the whiteboard and the corner of the room.,4741.2,0.3333
70,RP,trial_x_0.3.mp4,0.2953,tv,VLM_TRIGGERED,PENDING...,0,0.3286
70,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings and drawings; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The focus should be on the clear areas of the image; which include the whiteboard and the corner of the room.,4594.2,0.3429
71,RP,trial_x_0.3.mp4,0.3509,tv,VLM_TRIGGERED,PENDING...,0,0.3380
71,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings and drawings; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The focus should be on the clear areas of the image; which include the whiteboard and the corner of the room.,4567.7,0.3521
72,RP,trial_x_0.3.mp4,0.5632,tv,VLM_TRIGGERED,PENDING...,0,0.3472
72,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings and drawings; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The focus should be on the clear areas of the image; which include the whiteboard and the corner of the room.,4593.0,0.3611
73,RP,trial_x_0.3.mp4,0.6034,tv,VLM_TRIGGERED,PENDING...,0,0.3562
73,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various scribbles and notes; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The focus should be on the clear areas of the image; which include the whiteboard and the corner of the room.,4632.9,0.3699
74,RP,trial_x_0.3.mp4,0.5396,tv,VLM_TRIGGERED,PENDING...,0,0.3649
74,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various scribbles and notes; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The floor and path are not clearly visible due to the white haze; but there are no apparent obstacles or hazards in the area that can be discerned from the image.,4943.3,0.3784
75,RP,trial_x_0.3.mp4,0.5920,tv,VLM_TRIGGERED,PENDING...,0,0.3733
75,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings and drawings; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The focus should be on the clear areas of the image; which include the whiteboard and the corner of the room.,4628.1,0.3867
76,RP,trial_x_0.3.mp4,0.3385,tv,VLM_TRIGGERED,PENDING...,0,0.3816
76,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various scribbles and notes; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The floor and path are not clearly visible due to the white haze; but there are no apparent obstacles or hazards in the area that can be discerned from the image.,4916.2,0.3947
77,RP,trial_x_0.3.mp4,0.5285,tv,VLM_TRIGGERED,PENDING...,0,0.3896
77,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various scribbles and notes; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The focus should be on the clear areas of the image; which include the whiteboard and the corner of the room.,5830.6,0.4026
78,RP,trial_x_0.3.mp4,0.3683,tv,VLM_TRIGGERED,PENDING...,0,0.3974
78,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings and drawings; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The focus should be on the clear areas of the image; which include the whiteboard and the corner of the room.,4958.4,0.4103
79,RP,trial_x_0.3.mp4,0.3872,tv,VLM_TRIGGERED,PENDING...,0,0.4051
79,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings and drawings; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The focus should be on the clear areas of the image; which include the whiteboard and the corner of the room.,4700.9,0.4177
80,RP,trial_x_0.3.mp4,0.5019,tv,VLM_TRIGGERED,PENDING...,0,0.4125
80,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings and drawings; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The focus should be on the clear areas of the image; which include the whiteboard and the corner of the room.,4642.9,0.4250
81,RP,trial_x_0.3.mp4,0.4242,tv,VLM_TRIGGERED,PENDING...,0,0.4198
81,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings and drawings; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The focus should be on the clear areas of the image; which include the whiteboard and the corner of the room.,4664.7,0.4321
82,RP,trial_x_0.3.mp4,0.4352,tv,VLM_TRIGGERED,PENDING...,0,0.4268
82,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various scribbles and notes; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The floor appears to be clear; and there are no visible pathways or obstructions that would pose a risk.,4617.8,0.4390
83,RP,trial_x_0.3.mp4,0.3445,tv,VLM_TRIGGERED,PENDING...,0,0.4337
83,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings and drawings; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The floor appears to be clear; and there are no visible pathways or obstructions that would pose a risk.,4670.9,0.4458
84,RP,trial_x_0.3.mp4,0.4498,tv,VLM_TRIGGERED,PENDING...,0,0.4405
84,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various scribbles and notes; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The floor appears to be clear; and there are no visible pathways or obstructions that would pose a risk.,4642.1,0.4524
85,RP,trial_x_0.3.mp4,0.4663,tv,VLM_TRIGGERED,PENDING...,0,0.4471
85,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings; but due to the camera defect simulating Retinitis Pigmentosa; the corner white haze obscures the view of the floor and path. The clear areas of the image reveal a whiteboard with red and black text; but the specific content of the writing is not discernible. The focus should be on the whiteboard and the area immediately surrounding it; as the rest of the room is not clearly visible.,5038.2,0.4588
86,RP,trial_x_0.3.mp4,0.4644,tv,VLM_TRIGGERED,PENDING...,0,0.4535
86,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings and drawings; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The focus should be on the clear areas of the image; which include the whiteboard and the corner of the room.,4695.7,0.4651
87,RP,trial_x_0.3.mp4,0.4034,tv,VLM_TRIGGERED,PENDING...,0,0.4598
87,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings and drawings; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The focus should be on the clear areas of the image; which include the whiteboard and the corner of the room.,4742.7,0.4713
88,RP,trial_x_0.3.mp4,0.4527,tv,VLM_TRIGGERED,PENDING...,0,0.4659
88,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings; but due to the camera defect simulating Retinitis Pigmentosa; the corner white haze obscures the view of the floor and path. The clear areas of the image reveal a whiteboard with handwritten notes; but the specific content of the writing is not discernible. The focus should be on the whiteboard and the handwritten content; as the rest of the image is affected by the camera defect.,4930.5,0.4773
89,RP,trial_x_0.3.mp4,0.4652,tv,VLM_TRIGGERED,PENDING...,0,0.4719
89,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings; but due to the camera defect simulating Retinitis Pigmentosa; the corner white haze obscures the view of the floor and path. The clear areas of the image reveal a whiteboard with red and black text; but the specific content of the writing is not discernible. The focus should be on the whiteboard and the area immediately surrounding it; as the rest of the room is not clearly visible.,5064.6,0.4831
90,RP,trial_x_0.3.mp4,0.4553,tv,VLM_TRIGGERED,PENDING...,0,0.4778
90,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings and drawings; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The focus should be on the clear areas of the image; which include the whiteboard and the corner of the room.,4518.8,0.4889
91,RP,trial_x_0.3.mp4,0.4800,tv,VLM_TRIGGERED,PENDING...,0,0.4835
91,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings and drawings; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The floor and path are not clearly visible due to the white haze; but there are no apparent obstacles or hazards in the area that can be discerned from the image.,4840.7,0.4945
92,RP,trial_x_0.3.mp4,0.5515,tv,VLM_TRIGGERED,PENDING...,0,0.4891
92,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings and drawings; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The focus should be on the clear areas of the image; which include the whiteboard and the corner of the room.,4629.0,0.5000
93,RP,trial_x_0.3.mp4,0.4649,tv,VLM_TRIGGERED,PENDING...,0,0.4946
93,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings and drawings; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The focus should be on the clear areas of the image; which include the whiteboard and the corner of the room.,4689.6,0.5054
94,RP,trial_x_0.3.mp4,0.4012,tv,VLM_TRIGGERED,PENDING...,0,0.5000
94,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings; but due to the camera defect simulating Retinitis Pigmentosa; the corner white haze obscures the view of the floor and path. The clear areas of the image reveal a whiteboard with red and blue text; but the specific content of the writing is not discernible. The focus should be on the whiteboard and the area immediately surrounding it; as the rest of the room is not clearly visible.,4921.0,0.5106
95,RP,trial_x_0.3.mp4,0.4982,tv,VLM_TRIGGERED,PENDING...,0,0.5053
95,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings; but due to the camera defect simulating Retinitis Pigmentosa; the corner white haze obscures the view of the floor and path. The clear areas of the image reveal a whiteboard with red and blue writing; but the specific content of the writing is not discernible. The focus should be on the whiteboard and the writing; as the rest of the image is affected by the camera defect.,4821.8,0.5158
96,RP,trial_x_0.3.mp4,0.4490,tv,VLM_TRIGGERED,PENDING...,0,0.5104
96,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings and drawings; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The focus should be on the clear areas of the image; which include the whiteboard and the corner of the room.,4582.7,0.5208
97,RP,trial_x_0.3.mp4,0.5351,tv,VLM_TRIGGERED,PENDING...,0,0.5155
97,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings and drawings; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The focus should be on the clear areas of the image; which include the whiteboard and the corner of the room.,4659.7,0.5258
98,RP,trial_x_0.3.mp4,0.5433,tv,VLM_TRIGGERED,PENDING...,0,0.5204
98,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings and drawings; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The focus should be on the clear areas of the image; which include the whiteboard and the corner of the room.,4622.6,0.5306
99,RP,trial_x_0.3.mp4,0.3622,tv,VLM_TRIGGERED,PENDING...,0,0.5253
99,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings and drawings; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The focus should be on the clear areas of the image; which include the whiteboard and the corner of the room.,4642.8,0.5354
100,RP,trial_x_0.3.mp4,0.4546,tv,VLM_TRIGGERED,PENDING...,0,0.5300
100,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings and drawings; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The focus should be on the clear areas of the image; which include the whiteboard and the corner of the room.,4839.7,0.5400
101,RP,trial_x_0.3.mp4,0.4728,tv,VLM_TRIGGERED,PENDING...,0,0.5347
101,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings and drawings; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The floor appears to be clear; and there are no visible pathways or obstructions that would pose a risk.,4739.2,0.5446
102,RP,trial_x_0.3.mp4,0.4525,tv,VLM_TRIGGERED,PENDING...,0,0.5392
102,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings and drawings; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The floor appears to be clear; and there are no visible pathways or obstructions that would pose a risk.,4691.0,0.5490
103,RP,trial_x_0.3.mp4,0.4399,tv,VLM_TRIGGERED,PENDING...,0,0.5437
103,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings and drawings; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The floor appears to be clear; and there are no visible pathways or obstructions that would pose a risk.,4620.4,0.5534
104,RP,trial_x_0.3.mp4,0.5016,tv,VLM_TRIGGERED,PENDING...,0,0.5481
104,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various scribbles and notes; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The floor appears to be clear; and there are no visible pathways or obstructions that would pose a risk.,4779.6,0.5577
105,RP,trial_x_0.3.mp4,0.5358,tv,VLM_TRIGGERED,PENDING...,0,0.5524
105,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings and drawings; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The focus should be on the clear areas of the image; which include the whiteboard and the corner of the room.,4817.5,0.5619
106,RP,trial_x_0.3.mp4,0.5275,tv,VLM_TRIGGERED,PENDING...,0,0.5566
106,RP,trial_x_0.3.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a whiteboard with various writings and drawings; but there are no clear obstacles or hazards visible in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which is not a real hazard but a visual effect. The focus should be on the clear areas of the image; which include the whiteboard and the corner of the room.,4861.1,0.5660
107,RP,trial_x_0.3.mp4,0.4207,tv,VLM_TRIGGERED,PENDING...,0,0.5607
