frame_idx,source_env,source_file,yolo_max_conf,detected_classes,status,vlm_response,latency_ms,usage_ratio
10,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image is too blurred to identify any obstacles or hazards. It appears to be a photograph of a room with a large black circle in the center; which is likely a camera artifact simulating AMD. The rest of the image is too unclear to provide a detailed description of the floor and path.,3985.0,0.4000
11,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.3636
12,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.3333
13,custom,trial_x_0.5_raw.mp4,0.5843,tv,YOLO_ONLY,N/A,0,0.3077
14,custom,trial_x_0.5_raw.mp4,0.2555,tv,VLM_TRIGGERED,PENDING...,0,0.2857
14,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard on the wall; which is the most prominent feature. There is a black circular object in the center that appears to be a camera artifact simulating AMD; which is a common issue in digital photography. The floor is not clearly visible due to the blurriness; but there seems to be a small orange and black object on the floor; possibly a traffic cone. The path is not clearly visible either; but the room appears to be a typical classroom or office setting with no immediate hazards visible in the image.,5175.5,0.3571
15,custom,trial_x_0.5_raw.mp4,0.3271,tv,VLM_TRIGGERED,PENDING...,0,0.3333
15,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard on the wall; which has some writing on it. There is a black circular object in the center of the image; which is likely a camera artifact simulating AMD. The floor appears to be a standard office floor with a white carpet. There is a small orange traffic cone on the floor; and a white chair is visible in the background. The room seems to be a typical office or classroom setting with no immediate hazards visible.,4831.1,0.4000
16,custom,trial_x_0.5_raw.mp4,0.3176,tv,VLM_TRIGGERED,PENDING...,0,0.3750
16,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image is too blurry to identify any obstacles or hazards.,2860.9,0.4375
17,custom,trial_x_0.5_raw.mp4,0.4979,toilet;bottle,VLM_TRIGGERED,PENDING...,0,0.4118
17,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image is too blurry to identify any obstacles or hazards.,2858.5,0.4706
18,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.4444
19,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.4211
20,custom,trial_x_0.5_raw.mp4,0.2842,sink,VLM_TRIGGERED,PENDING...,0,0.4000
20,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image is too dark and lacks clarity to identify any obstacles or hazards.,2934.5,0.4500
21,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.4286
22,custom,trial_x_0.5_raw.mp4,0.4244,toilet;toilet,VLM_TRIGGERED,PENDING...,0,0.4091
22,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard that has various writings and drawings; but the focus is on the floor and path. The floor appears to be a standard whiteboard surface; and there are no immediate obstacles or hazards visible in the clear areas of the image. The black blurry circle in the center is a camera artifact simulating AMD; and it does not represent an actual obstacle or hazard.,4504.4,0.4545
23,custom,trial_x_0.5_raw.mp4,0.5368,toilet,YOLO_ONLY,N/A,0,0.4348
24,custom,trial_x_0.5_raw.mp4,0.5048,toilet;sink,YOLO_ONLY,N/A,0,0.4167
25,custom,trial_x_0.5_raw.mp4,0.3024,toilet,VLM_TRIGGERED,PENDING...,0,0.4000
25,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image is too small and blurry to provide a detailed description or to identify any obstacles or hazards.,3032.2,0.4400
26,custom,trial_x_0.5_raw.mp4,0.3440,toilet;tv,VLM_TRIGGERED,PENDING...,0,0.4231
26,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard that has been marked with various notes and drawings. The most prominent feature is a black circular object on the floor; which is likely a camera artifact simulating AMD (Amyotrophic Lateral Sclerosis); a neurodegenerative disease. The floor appears to be a standard whiteboard surface; and there are no visible obstacles or hazards in the immediate vicinity of the camera artifact. The room's walls are also white; and there are no other discernible features or objects that would pose a hazard.,5360.9,0.4615
27,custom,trial_x_0.5_raw.mp4,0.3463,toilet;tv,VLM_TRIGGERED,PENDING...,0,0.4444
27,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard that has been marked with various notes and drawings. The most prominent feature is a black circular object on the wall; which is likely a camera artifact simulating AMD. The floor appears to be a standard whiteboard surface; and there are no visible obstacles or hazards in the immediate area. The path leading to the whiteboard is clear; and there are no signs of tripping hazards or obstructions. The focus should be on the clear areas of the image; which include the whiteboard and the wall.,5235.2,0.4815
28,custom,trial_x_0.5_raw.mp4,0.3357,toilet;tv,VLM_TRIGGERED,PENDING...,0,0.4643
28,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard that has various writings and drawings; including what appears to be a black circle that could be a camera artifact. The floor is not fully visible; but from what can be seen; it seems to be a standard office or classroom floor. There are no immediate obstacles or hazards visible in the image; but the black circle could potentially be a distraction or a point of interest if one were to focus on it.,4817.8,0.5000
29,custom,trial_x_0.5_raw.mp4,0.3580,toilet;tv,VLM_TRIGGERED,PENDING...,0,0.4828
29,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard that has various writings and drawings; including what appears to be a black circle that could be a camera artifact. The floor is not fully visible; but from what can be seen; it seems to be a standard office or classroom floor. There are no immediate obstacles or hazards visible in the image; but the black circle could potentially be a distraction or a point of interest if one were to focus on it.,4886.4,0.5172
30,custom,trial_x_0.5_raw.mp4,0.3484,toilet,VLM_TRIGGERED,PENDING...,0,0.5000
30,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard that has various writings and drawings; including what appears to be a blue object on the top shelf. There is a black circular object on the floor; which is likely a camera artifact simulating AMD; and a white electrical outlet on the wall. The floor is not clearly visible due to the camera angle and the black object; but it seems to be a standard office or classroom floor. There are no immediate hazards or obstacles visible in the image.,5180.6,0.5333
31,custom,trial_x_0.5_raw.mp4,0.3353,toilet,VLM_TRIGGERED,PENDING...,0,0.5161
31,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard that has been marked with various notes and drawings. The most prominent feature is a black circular object on the wall; which is likely a camera artifact simulating AMD. The floor appears to be a standard whiteboard surface; and there are no visible obstacles or hazards in the immediate area. The path leading to the whiteboard is clear; and there are no tripping hazards or obstructions in the visible part of the room.,6086.6,0.5484
32,custom,trial_x_0.5_raw.mp4,0.3394,toilet,VLM_TRIGGERED,PENDING...,0,0.5312
32,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard that has various writings and drawings; including what appears to be a black circle that could be a camera artifact. The floor is not fully visible; but from what can be seen; it seems to be a standard office or classroom floor. There are no immediate obstacles or hazards visible in the image; but the black circle in the center is a notable feature that could be a camera artifact.,5085.6,0.5625
33,custom,trial_x_0.5_raw.mp4,0.3047,toilet,VLM_TRIGGERED,PENDING...,0,0.5455
33,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard that has various writings and drawings; including what appears to be a black circular object that could be a camera artifact simulating AMD. The floor is not clearly visible due to the angle and the black object; but there are no immediate obstacles or hazards that can be identified from the visible parts of the room.,4265.7,0.5758
34,custom,trial_x_0.5_raw.mp4,0.2903,toilet,VLM_TRIGGERED,PENDING...,0,0.5588
34,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard that has been marked with red and black writing; which includes various mathematical equations and notes. There is a black circular object on the whiteboard; which is likely a camera artifact simulating AMD; and it obscures part of the whiteboard. The floor appears to be a standard office or classroom floor; and there is a white electrical outlet visible on the wall. The path leading to the outlet is clear; and there are no immediate obstacles or hazards visible in the image.,5107.4,0.5882
35,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.5714
36,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.5556
37,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.5405
38,custom,trial_x_0.5_raw.mp4,0.2763,toilet,VLM_TRIGGERED,PENDING...,0,0.5263
38,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard that has various writings and drawings; including what appears to be a camera artifact simulating AMD. The floor is not clearly visible due to the camera's focus on the whiteboard; but there is a visible power outlet on the wall. The room seems to be a classroom or an office space; given the presence of the whiteboard and the writing on it. There are no immediate obstacles or hazards visible in the image; but the camera artifact simulating AMD could potentially be a distraction or a source of confusion.,5331.6,0.5526
39,custom,trial_x_0.5_raw.mp4,0.3026,toilet;tv,VLM_TRIGGERED,PENDING...,0,0.5385
39,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard that has been used for writing; with various notes and diagrams. There is a blue cloth or towel hanging on the edge of the whiteboard. The floor appears to be a standard office or classroom floor; and there are no immediate obstacles or hazards visible in the image. The camera artifact simulating AMD is noted but not considered in the description of the room's features.,4659.0,0.5641
40,custom,trial_x_0.5_raw.mp4,0.2966,toilet,VLM_TRIGGERED,PENDING...,0,0.5500
40,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard that has various writings and diagrams; including what appears to be a scientific or technical diagram. There is a blue cloth or towel hanging on the edge of the whiteboard. The floor is not fully visible; but it seems to be a standard office or classroom floor. There are no immediate obstacles or hazards visible in the image; but the camera artifact simulating AMD (Adobe Media Encoder) is a notable feature that obscures the view of the floor and path.,5135.3,0.5750
41,custom,trial_x_0.5_raw.mp4,0.3168,toilet,VLM_TRIGGERED,PENDING...,0,0.5610
41,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard that has various writings and diagrams; including what appears to be a scientific or technical diagram. There is a blue cloth or towel hanging on the edge of the whiteboard. The floor is not fully visible; but it seems to be a standard office or classroom floor. There are no immediate obstacles or hazards visible in the image; but the camera artifact simulating AMD (Adobe Media Encoder) is a notable feature that obscures the view of the floor and path.,5151.4,0.5854
42,custom,trial_x_0.5_raw.mp4,0.2994,toilet,VLM_TRIGGERED,PENDING...,0,0.5714
42,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard that has been marked with various notes and drawings. The most prominent feature is a black circular object on the wall; which is likely a camera artifact simulating AMD (Atherosclerosis Disease). The floor appears to be a standard whiteboard surface; and there are no visible obstacles or hazards in the immediate area. The path leading to the camera artifact is clear; and there are no other objects or people in the frame that could be considered hazards.,5048.2,0.5952
43,custom,trial_x_0.5_raw.mp4,0.2710,toilet,VLM_TRIGGERED,PENDING...,0,0.5814
43,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard that has various writings and drawings; including what appears to be a black circular object that could be a camera artifact simulating AMD. The floor is not clearly visible due to the angle and the black object; but there is a visible power outlet on the wall. The room seems to be a classroom or an office space with a whiteboard and a power outlet.,4481.2,0.6047
44,custom,trial_x_0.5_raw.mp4,0.2899,toilet,VLM_TRIGGERED,PENDING...,0,0.5909
44,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard that has various writings and drawings; including what appears to be a black circle that could be a camera artifact. The floor is not fully visible; but from what can be seen; it seems to be a standard classroom or office floor. There are no immediate obstacles or hazards visible in the image; but the black circle could potentially be a distraction or a point of interest if one were to focus on it.,4769.3,0.6136
45,custom,trial_x_0.5_raw.mp4,0.2843,toilet,VLM_TRIGGERED,PENDING...,0,0.6000
45,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard that has various writings and drawings; including what appears to be a black circle that could be a camera artifact. The floor is not fully visible; but from what can be seen; it seems to be a standard office or classroom floor. There are no immediate obstacles or hazards visible in the image; but the presence of the black circle could be considered a minor distraction or anomaly in the context of the room's usual use.,4857.0,0.6222
46,custom,trial_x_0.5_raw.mp4,0.2801,toilet,VLM_TRIGGERED,PENDING...,0,0.6087
46,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard that has been used for writing; with various notes and diagrams. There is a black circular object on the wall; which is likely a camera artifact simulating AMD; and it obstructs the view of the whiteboard. The floor appears to be a standard office floor; and there is a door on the right side of the image. The path leading to the door is clear; and there are no visible obstacles or hazards in the immediate vicinity of the camera artifact.,5030.1,0.6304
47,custom,trial_x_0.5_raw.mp4,0.2721,toilet;tv,VLM_TRIGGERED,PENDING...,0,0.6170
47,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard that has various writings and drawings; including what appears to be a black circle that could be a camera artifact. There is no clear evidence of obstacles or hazards in the visible area of the image. The focus should be on the whiteboard and the immediate surroundings; which are not clearly visible due to the camera's angle and the black circle.,4447.6,0.6383
48,custom,trial_x_0.5_raw.mp4,0.3243,toilet;tv,VLM_TRIGGERED,PENDING...,0,0.6250
48,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard that has been used for writing; with various notes and diagrams. There is a black circular object on the wall; which is likely a camera artifact simulating AMD; and it obstructs the view of the whiteboard. The floor appears to be a standard office floor; and there is a door on the right side of the image. The path leading to the door is clear; and there are no visible obstacles or hazards in the immediate area.,4869.6,0.6458
49,custom,trial_x_0.5_raw.mp4,0.2855,toilet,VLM_TRIGGERED,PENDING...,0,0.6327
49,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard that has various writings and drawings; including what appears to be a black circular object on the wall. The floor is not fully visible; but from what can be seen; it seems to be a standard office or classroom floor. There are no immediate obstacles or hazards visible in the image; but the black circular object could be a camera artifact simulating AMD; which is not a real hazard.,5539.3,0.6531
50,custom,trial_x_0.5_raw.mp4,0.3049,toilet;tv,VLM_TRIGGERED,PENDING...,0,0.6400
50,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard that has various writings and drawings; including what appears to be a black circle that could be a camera artifact simulating AMD. The floor is not clearly visible due to the angle and the black circle; but there are no immediate obstacles or hazards that can be identified from the visible parts of the image. The focus should be on the clear areas of the image to describe the actual floor and path.,6036.1,0.6600
51,custom,trial_x_0.5_raw.mp4,0.3286,toilet,VLM_TRIGGERED,PENDING...,0,0.6471
51,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard that has various writings and drawings; including what appears to be a black circle that could be a camera artifact. The floor is not fully visible; but from what can be seen; it seems to be a standard classroom floor with no immediate obstacles or hazards. The wall is also not fully visible; but there are no apparent obstructions or hazards in the visible area.,4980.6,0.6667
52,custom,trial_x_0.5_raw.mp4,0.2662,toilet,VLM_TRIGGERED,PENDING...,0,0.6538
52,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard that has been used for writing; with various notes and diagrams. There is a blue cloth or towel hanging on the edge of the whiteboard. The floor appears to be a standard office or classroom floor; and there are no immediate obstacles or hazards visible in the image. The camera artifact simulating AMD is noted but not considered in the description of the room's features.,5319.5,0.6731
53,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.6604
54,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.6481
55,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.6364
56,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.6250
57,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.6140
58,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.6034
59,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.5932
60,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.5833
61,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.5738
62,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.5645
63,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.5556
