frame_idx,source_env,source_file,moondream_detections,detected_classes,pseudo_conf,status,vlm_response,latency_ms,usage_ratio
39,custom,trial_x_0.1_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I'm currently unable to view or interpret images.,2382.6,0.3333
40,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3250
41,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3171
42,custom,trial_x_0.1_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.3095
42,custom,trial_x_0.1_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as the image is not visible to me. If you have any other questions or need assistance with a different topic; feel free to ask!,2669.7,0.3333
43,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3256
44,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3182
45,custom,trial_x_0.1_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.3111
45,custom,trial_x_0.1_raw.mp4,,VLM_RESPONSE_RECEIVED,,The image shows a potential hazard due to the presence of a small object on the edge of the wall; which could be a tripping hazard. Additionally; the blurred background suggests that the area may be cluttered or poorly lit; which could pose a navigation challenge. It is important to be cautious when navigating in such environments to avoid accidents.,3343.9,0.3333
46,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3261
47,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3191
48,custom,trial_x_0.1_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.3125
48,custom,trial_x_0.1_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I'm currently unable to view or interpret images.,2644.7,0.3333
49,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3265
50,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3200
51,custom,trial_x_0.1_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.3137
51,custom,trial_x_0.1_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as the image is not visible to me. If you have any other questions or need assistance with a different topic; feel free to ask!,3440.0,0.3333
52,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3269
53,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3208
54,custom,trial_x_0.1_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.3148
54,custom,trial_x_0.1_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I'm an AI text-based model and don't have the ability to analyze visual data or detect objects in images.,3208.0,0.3333
55,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3273
56,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3214
57,custom,trial_x_0.1_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.3158
57,custom,trial_x_0.1_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I don't have the ability to view or interpret images.,3016.1,0.3333
58,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3276
59,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3220
60,custom,trial_x_0.1_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.3167
60,custom,trial_x_0.1_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I don't have the ability to view or interpret images.,3263.8,0.3333
61,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3279
62,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3226
63,custom,trial_x_0.1_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.3175
63,custom,trial_x_0.1_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I don't have the ability to view or interpret images.,2641.0,0.3333
64,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3281
65,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3231
66,custom,trial_x_0.1_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.3182
66,custom,trial_x_0.1_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I don't have the ability to view or interpret images.,2796.9,0.3333
67,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3284
68,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3235
69,custom,trial_x_0.1_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.3188
69,custom,trial_x_0.1_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I don't have the ability to view or interpret images.,2415.0,0.3333
70,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3286
71,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3239
72,custom,trial_x_0.1_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.3194
72,custom,trial_x_0.1_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I don't have the ability to view or interpret images.,2490.5,0.3333
73,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3288
74,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3243
75,custom,trial_x_0.1_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.3200
75,custom,trial_x_0.1_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I don't have the ability to view or interpret images.,2389.8,0.3333
76,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3289
77,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3247
78,custom,trial_x_0.1_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.3205
78,custom,trial_x_0.1_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I don't have the ability to view or interpret images.,2405.7,0.3333
79,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3291
80,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3250
81,custom,trial_x_0.1_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.3210
81,custom,trial_x_0.1_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I don't have the ability to view or interpret images.,2377.6,0.3333
82,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3293
83,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3253
84,custom,trial_x_0.1_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.3214
84,custom,trial_x_0.1_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I don't have the ability to view or interpret images.,2767.0,0.3333
85,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3294
86,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3256
87,custom,trial_x_0.1_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.3218
87,custom,trial_x_0.1_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I don't have the ability to view or interpret images.,2588.7,0.3333
88,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3295
89,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3258
90,custom,trial_x_0.1_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.3222
90,custom,trial_x_0.1_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I don't have the ability to view or interpret images.,2431.2,0.3333
91,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3297
92,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3261
93,custom,trial_x_0.1_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.3226
93,custom,trial_x_0.1_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I don't have the ability to view or interpret images.,2398.4,0.3333
94,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3298
95,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3263
96,custom,trial_x_0.1_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.3229
96,custom,trial_x_0.1_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I don't have the ability to view or interpret images.,2734.4,0.3333
97,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3299
98,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3265
99,custom,trial_x_0.1_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.3232
99,custom,trial_x_0.1_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I don't have the ability to view or interpret images.,2487.1,0.3333
100,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3300
101,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3267
102,custom,trial_x_0.1_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.3235
102,custom,trial_x_0.1_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I don't have the ability to see or interpret visual content. I can only process and generate text based on the data I've been trained on. If you have any other questions or need assistance with a different topic; feel free to ask!,3068.5,0.3333
103,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3301
104,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3269
105,custom,trial_x_0.1_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.3238
105,custom,trial_x_0.1_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I don't have the ability to view or interpret images.,2387.3,0.3333
106,custom,trial_x_0.1_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.3302
