frame_idx,source_env,source_file,yolo_max_conf,detected_classes,status,vlm_response,latency_ms,usage_ratio
41,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The room contains several obstacles and hazards; including the two orange traffic cones; which are placed on the floor; potentially indicating a restricted or hazardous area. Additionally; there are cables and wires scattered across the floor; which could pose a tripping hazard or electrical risk. The overall setting suggests that the room is undergoing some form of maintenance or construction work; as evidenced by the presence of the traffic cones and cables.,4775.8,0.6098
42,custom,trial_x_0.5_raw.mp4,0.3853,bottle,VLM_TRIGGERED,PENDING...,0,0.5952
42,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The room contains several obstacles and hazards; including the two orange traffic cones; which are placed on the floor; potentially indicating a restricted or hazardous area. Additionally; there are cables and wires scattered across the floor; which could pose a tripping hazard or electrical risk. The overall setting suggests that the room is undergoing some form of maintenance or construction work; as evidenced by the presence of the traffic cones and the cables.,4811.3,0.6190
43,custom,trial_x_0.5_raw.mp4,0.3907,bottle,VLM_TRIGGERED,PENDING...,0,0.6047
43,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The room contains several obstacles and hazards; including the two orange traffic cones; which are placed on the floor; potentially indicating a restricted or hazardous area. Additionally; there are cables and wires scattered across the floor; which could pose a tripping hazard or electrical risk. The overall setting suggests that the room is undergoing some form of maintenance or construction work; as evidenced by the presence of the traffic cones and cables.,5221.4,0.6279
44,custom,trial_x_0.5_raw.mp4,0.4491,bottle,VLM_TRIGGERED,PENDING...,0,0.6136
44,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with two orange traffic cones placed on the floor; which are the primary obstacles. Additionally; there are several white cables running across the floor; creating a hazardous situation. The cables are tangled and spread out; which could pose a risk of tripping or electrical issues. The room appears to be an indoor space; possibly a workshop or a storage area; given the presence of the traffic cones and cables.,5129.5,0.6364
45,custom,trial_x_0.5_raw.mp4,0.4168,bottle,VLM_TRIGGERED,PENDING...,0,0.6222
45,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The room contains several obstacles and hazards; including the two orange traffic cones; which are placed on the floor; potentially indicating a restricted or hazardous area. Additionally; there are white cables running across the floor; which could pose a tripping hazard or be a sign of electrical work in progress. The overall setting suggests that the room is undergoing some form of maintenance or renovation.,4641.3,0.6444
46,custom,trial_x_0.5_raw.mp4,0.3597,bottle,VLM_TRIGGERED,PENDING...,0,0.6304
46,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The room contains several obstacles and hazards; including the two orange traffic cones; which are placed on the floor; potentially obstructing the path. Additionally; there are multiple cables and wires scattered across the floor; which could pose a tripping hazard or electrical risk. The overall setting suggests a workspace or an area with ongoing construction or renovation activities.,4669.5,0.6522
47,custom,trial_x_0.5_raw.mp4,0.3731,bottle,VLM_TRIGGERED,PENDING...,0,0.6383
47,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a few obstacles and hazards. There are two orange traffic cones placed on the floor; which could be used as a makeshift barrier or to mark a restricted area. Additionally; there are several cables and wires scattered across the floor; which could pose a tripping hazard or be a potential electrical hazard if not properly managed. The room appears to be in a state of disarray; with the cables and wires not neatly organized.,5109.8,0.6596
48,custom,trial_x_0.5_raw.mp4,0.3467,bottle,VLM_TRIGGERED,PENDING...,0,0.6458
48,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a few obstacles and potential hazards. There are two orange traffic cones placed on the floor; which could indicate a restricted area or a path that should not be crossed. Additionally; there are several cables and wires scattered across the floor; which could pose a tripping hazard or be a risk of electrical issues if not properly managed. The room's floor appears to be a carpeted area; which might be slippery or uneven; adding to the potential hazards. The black blurry outer rim of the video is a camera defect simulating glaucoma; and it should be ignored when describing the actual floor and path.,6112.0,0.6667
49,custom,trial_x_0.5_raw.mp4,0.3353,bottle,VLM_TRIGGERED,PENDING...,0,0.6531
49,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a few obstacles and hazards. There are two orange traffic cones placed on the floor; which could be used as temporary barriers or markers. Additionally; there are several cables scattered across the floor; which could pose a tripping hazard or be a potential electrical hazard if not properly managed. The room appears to be in a state of disarray; with the cables and cones not neatly organized.,4877.0,0.6735
50,custom,trial_x_0.5_raw.mp4,0.3045,bottle,VLM_TRIGGERED,PENDING...,0,0.6600
50,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a few obstacles and hazards. There are two orange traffic cones placed on the floor; which could be used as a makeshift barrier or to mark a restricted area. Additionally; there are several cables scattered across the floor; which could pose a tripping hazard or be a potential electrical hazard if not properly managed. The cables are not neatly organized; which could lead to further tripping hazards or accidents. The room appears to be in a state of disarray; with the cables and cones creating a cluttered and unsafe environment.,6098.1,0.6800
51,custom,trial_x_0.5_raw.mp4,0.3079,bottle,VLM_TRIGGERED,PENDING...,0,0.6667
51,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a few obstacles and hazards. There are two orange traffic cones placed on the floor; which could be used as a makeshift barrier or to mark a restricted area. Additionally; there are several cables and wires scattered across the floor; which could pose a tripping hazard or be a potential electrical hazard if not properly managed. The room appears to be in a state of disarray; with the cables and wires creating a cluttered and unsafe environment.,5289.9,0.6863
52,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.6731
53,custom,trial_x_0.5_raw.mp4,0.2752,bottle,VLM_TRIGGERED,PENDING...,0,0.6604
53,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a few obstacles and hazards. There are two orange traffic cones placed on the floor; which could be used as a makeshift barrier or to mark a restricted area. Additionally; there are several cables and wires scattered across the floor; which could pose a tripping hazard or be a potential electrical hazard if not properly managed. The room appears to be in a state of disarray; with the cables and wires creating a cluttered and unsafe environment.,5105.6,0.6792
54,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.6667
55,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.6545
56,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.6429
57,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.6316
58,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.6207
59,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.6102
60,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.6000
61,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.5902
62,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.5806
63,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.5714
64,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.5625
65,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.5538
66,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.5455
67,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.5373
68,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.5294
69,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.5217
70,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.5143
71,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.5070
72,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.5000
73,custom,trial_x_0.5_raw.mp4,0.3103,bottle,VLM_TRIGGERED,PENDING...,0,0.4932
73,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The room contains several obstacles and hazards; including the two orange traffic cones; which are placed on the floor; potentially obstructing the path. Additionally; there is a cord or wire on the floor; which could pose a tripping hazard or be a potential electrical hazard if not properly managed. The black blurry outer rim of the video is a camera defect simulating glaucoma; and it does not affect the actual floor and path.,4995.2,0.5068
74,custom,trial_x_0.5_raw.mp4,0.3169,bottle,VLM_TRIGGERED,PENDING...,0,0.5000
74,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The room contains two orange traffic cones; which are the primary obstacles; positioned on the floor. Additionally; there is a white cord or wire that appears to be tangled and running across the floor; creating a potential hazard. The floor itself is covered with a dark carpet; and the overall setting suggests a workspace or an area where electrical equipment is being used or stored.,4483.5,0.5135
75,custom,trial_x_0.5_raw.mp4,0.3218,bottle,VLM_TRIGGERED,PENDING...,0,0.5067
75,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The room contains several obstacles and hazards; including the two orange traffic cones; which are placed on the floor; potentially indicating a restricted or hazardous area. Additionally; there is a cable running across the floor; which could pose a tripping hazard or be a potential electrical hazard if not properly managed. The black blurry outer rim of the video is a camera defect simulating glaucoma; and it does not affect the description of the actual floor and path.,5094.3,0.5200
76,custom,trial_x_0.5_raw.mp4,0.2917,bottle,VLM_TRIGGERED,PENDING...,0,0.5132
76,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The room contains several obstacles and hazards; including the two orange traffic cones; which are placed on the floor; potentially indicating a restricted or hazardous area. Additionally; there is a cable running across the floor; which could pose a tripping hazard or be a potential electrical hazard if not properly managed. The black blurry outer rim of the video is a camera defect simulating glaucoma; and it does not affect the description of the actual floor and path.,4978.2,0.5263
77,custom,trial_x_0.5_raw.mp4,0.2857,bottle,VLM_TRIGGERED,PENDING...,0,0.5195
77,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The room contains two orange traffic cones; which serve as obstacles; and a white cord that appears to be a power cable; posing a potential hazard. The floor is covered with a dark carpet; and the overall setting suggests a workspace or an area where electrical equipment is used.,3976.5,0.5325
78,custom,trial_x_0.5_raw.mp4,0.2897,bottle,VLM_TRIGGERED,PENDING...,0,0.5256
78,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The room contains several obstacles and hazards; including the two orange traffic cones; which are placed on the floor; potentially obstructing the path. Additionally; there is a cord or wire on the floor; which could pose a tripping hazard or be a potential electrical hazard if not properly managed. The black blurry outer rim of the video is a camera defect simulating glaucoma; and it does not affect the actual floor and path.,4846.0,0.5385
