frame_idx,source_env,source_file,yolo_max_conf,status,vlm_response,latency_ms,usage_ratio
52,computer_room_part_two,trial_x_0.335.mp4,0.2747,YOLO_ONLY,N/A,0,0.0769
53,computer_room_part_two,trial_x_0.335.mp4,0.3812,YOLO_ONLY,N/A,0,0.0755
54,computer_room_part_two,trial_x_0.335.mp4,0.3605,YOLO_ONLY,N/A,0,0.0741
55,computer_room_part_two,trial_x_0.335.mp4,0.3650,YOLO_ONLY,N/A,0,0.0727
56,computer_room_part_two,trial_x_0.335.mp4,0.3255,YOLO_ONLY,N/A,0,0.0714
57,computer_room_part_two,trial_x_0.335.mp4,0.3247,YOLO_ONLY,N/A,0,0.0702
58,computer_room_part_two,trial_x_0.335.mp4,0.3663,YOLO_ONLY,N/A,0,0.0690
59,computer_room_part_two,trial_x_0.335.mp4,0.2637,VLM_TRIGGERED,PENDING...,0,0.0678
59,computer_room_part_two,trial_x_0.335.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles in the room include an orange traffic cone with a black base; which appears to be the main focus due to its central positioning and distinct coloration. The floor is covered with a patterned carpet that extends throughout the visible area of the image. There are no other clear hazards or obstructions immediately apparent in this section of the room.,4264.3,0.0847
60,computer_room_part_two,trial_x_0.335.mp4,0.3923,YOLO_ONLY,N/A,0,0.0833
61,computer_room_part_two,trial_x_0.335.mp4,0.4548,YOLO_ONLY,N/A,0,0.0820
62,computer_room_part_two,trial_x_0.335.mp4,0.4208,YOLO_ONLY,N/A,0,0.0806
63,computer_room_part_two,trial_x_0.335.mp4,0.3695,YOLO_ONLY,N/A,0,0.0794
64,computer_room_part_two,trial_x_0.335.mp4,0.0000,YOLO_ONLY,N/A,0,0.0781
65,computer_room_part_two,trial_x_0.335.mp4,0.3279,YOLO_ONLY,N/A,0,0.0769
66,computer_room_part_two,trial_x_0.335.mp4,0.3473,YOLO_ONLY,N/A,0,0.0758
67,computer_room_part_two,trial_x_0.335.mp4,0.4075,YOLO_ONLY,N/A,0,0.0746
68,computer_room_part_two,trial_x_0.335.mp4,0.3340,YOLO_ONLY,N/A,0,0.0735
69,computer_room_part_two,trial_x_0.335.mp4,0.4508,YOLO_ONLY,N/A,0,0.0725
70,computer_room_part_two,trial_x_0.335.mp4,0.2849,YOLO_ONLY,N/A,0,0.0714
71,computer_room_part_two,trial_x_0.335.mp4,0.0000,YOLO_ONLY,N/A,0,0.0704
